大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,所属院系网址,招生网址,专业网址,valid_response_count,consistency_type,consistency_detail,response_1,response_1_valid,response_2,response_2_valid,response_3,response_3_valid
"Indiana University, Bloomington",Ph.D.,Mathematical Physics (Mathematics),文理学院,College of Arts + Sciences,https://college.indiana.edu,https://math.indiana.edu/graduate/how-to-apply/index.html,https://math.indiana.edu/graduate/index.html,3,all_valid_different,"All valid responses are different, randomly selected","The College of Arts & Sciences, https://college.indiana.edu/",True,"College of Arts & Sciences, https://college.indiana.edu",True,"College of Arts + Sciences, https://college.indiana.edu
",True
"University of California, Riverside",MA,Mathematics ,自然与农业科学学院,College of Natural and Agricultural Sciences,https://cnas.ucr.edu,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,3,majority_valid_same,2 valid responses are identical,"College of Natural & Agricultural Sciences, https://cnas.ucr.edu",True,"College of Natural and Agricultural Sciences, https://cnas.ucr.edu",True,"College of Natural and Agricultural Sciences, https://cnas.ucr.edu",True
"University of California, Riverside",MS,Mathematics ,自然与农业科学学院,College of Natural and Agricultural Sciences,https://cnas.ucr.edu,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,3,majority_valid_same,2 valid responses are identical,"College of Natural & Agricultural Sciences, https://cnas.ucr.edu/",True,"College of Natural and Agricultural Sciences, https://cnas.ucr.edu",True,"College of Natural and Agricultural Sciences, https://cnas.ucr.edu",True
"University of California, Riverside",MS, Applied Mathematics,自然与农业科学学院,College of Natural and Agricultural Sciences,https://cnas.ucr.edu/,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,3,majority_valid_same,2 valid responses are identical,"College of Natural & Agricultural Sciences, https://cnas.ucr.edu/",True,"College of Natural and Agricultural Sciences, https://cnas.ucr.edu/",True,"College of Natural and Agricultural Sciences, https://cnas.ucr.edu/",True
"University of California, Riverside",PHD,Mathematics ,自然与农业科学学院,College of Natural and Agricultural Sciences,https://cnas.ucr.edu,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,3,all_valid_same,All 3 valid responses are identical,"College of Natural and Agricultural Sciences, https://cnas.ucr.edu",True,"College of Natural and Agricultural Sciences, https://cnas.ucr.edu",True,"College of Natural and Agricultural Sciences, https://cnas.ucr.edu",True
Colorado School of Mines,MS, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS（非论文）,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu/,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,all_valid_same,All 3 valid responses are identical,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True
Colorado School of Mines,MS, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS（论文）,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu/,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,all_valid_same,All 3 valid responses are identical,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True
Colorado School of Mines,MS, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS（论文）,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu/,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,majority_valid_same,2 valid responses are identical,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True
Colorado School of Mines,PHD, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,all_valid_same,All 3 valid responses are identical,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True
Colorado School of Mines,PHD, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,all_valid_same,All 3 valid responses are identical,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True
Colorado School of Mines,MS, Applied Mathematics and Statistics—STATISTICS（非论文）,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu/,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,majority_valid_same,2 valid responses are identical,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Colorado School of Mines, https://www.mines.edu",True
Colorado School of Mines,MS, Applied Mathematics and Statistics—STATISTICS（论文）,应用数学和统计学系,Colorado School of Mines,https://www.mines.edu,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,majority_valid_same,2 valid responses are identical,"Colorado School of Mines, https://www.mines.edu",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Colorado School of Mines, https://www.mines.edu",True
Colorado School of Mines,MS, Applied Mathematics and Statistics—STATISTICS（论文）,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu/,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,2,all_valid_different,"All valid responses are different, randomly selected","Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Colorado School of Mines, https://www.mines.edu",True,,False
Colorado School of Mines,PHD, Applied Mathematics and Statistics—STATISTICS,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu/,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,majority_valid_same,2 valid responses are identical,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True
Colorado School of Mines,PHD, Applied Mathematics and Statistics—STATISTICS,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu/,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,all_valid_same,All 3 valid responses are identical,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu/",True
Colorado School of Mines,MS, Applied Mathematics and Statistics—DATA SCIENCE（非论文）,应用数学和统计学系,Department of Applied Mathematics and Statistics,https://ams.mines.edu,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,3,all_valid_same,All 3 valid responses are identical,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True,"Department of Applied Mathematics and Statistics, https://ams.mines.edu",True
"University at Buffalo, SUNY",MS,Natural Science-Interdisciplinary MS,文理学院,College of Arts and Sciences,https://arts-sciences.buffalo.edu,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/graduate-interdisciplinary/admissions.html,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/graduate-interdisciplinary/degree-options/natural-sciences-mathematics.html,3,majority_valid_same,2 valid responses are identical,"College of Arts and Sciences, https://arts-sciences.buffalo.edu",True,"College of Arts and Sciences, https://arts-sciences.buffalo.edu",True,"College of Arts and Sciences, https://arts-sciences.buffalo.edu/college",True
"University at Buffalo, SUNY",MA,Mathematics MA,文理学院,College of Arts and Sciences,https://www.buffalo.edu/cas,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/master-program.html,3,majority_valid_same,2 valid responses are identical,"College of Arts and Sciences, https://www.buffalo.edu/cas/",True,"College of Arts and Sciences, https://www.buffalo.edu/cas",True,"College of Arts and Sciences, https://www.buffalo.edu/cas",True
"University at Buffalo, SUNY",MA,Mathematics MA,文理学院,College of Arts and Sciences,https://www.buffalo.edu/cas,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/master-program.html,3,majority_valid_same,2 valid responses are identical,"College of Arts and Sciences, https://www.buffalo.edu/cas",True,"College of Arts and Sciences, https://www.buffalo.edu/cas/",True,"College of Arts and Sciences, https://www.buffalo.edu/cas",True
"University at Buffalo, SUNY",MS,Master of Science (MS)   in Computational and Applied Mathematics,文理学院,College of Arts and Sciences,https://www.buffalo.edu/cas,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/ms-program.html,3,majority_valid_same,2 valid responses are identical,"College of Arts and Sciences, https://www.buffalo.edu/cas",True,"College of Arts and Sciences, https://www.buffalo.edu/cas/",True,"College of Arts and Sciences, https://www.buffalo.edu/cas",True
"University at Buffalo, SUNY",PhD,Mathematics PhD,文理学院,College of Arts and Sciences,https://arts-sciences.buffalo.edu,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,3,majority_valid_same,2 valid responses are identical,"College of Arts and Sciences, https://arts-sciences.buffalo.edu",True,"College of Arts and Sciences, https://arts-sciences.buffalo.edu",True,"College of Arts and Sciences, https://www.buffalo.edu/cas",True
"University at Buffalo, SUNY",PhD,Mathematics PhD,文理学院,College of Arts and Sciences,https://www.buffalo.edu/cas,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,3,all_valid_same,All 3 valid responses are identical,"College of Arts and Sciences, https://www.buffalo.edu/cas",True,"College of Arts and Sciences, https://www.buffalo.edu/cas",True,"College of Arts and Sciences, https://www.buffalo.edu/cas",True
