排名,大学名称,大学英文名称,所在城市,专业中文名称,专业英文名称,所属院系,所属院系（英文）,所属院系网址,学位,专业领域,课程长度,申请费（美元),开学期,截止日期,GPA,托福,雅思,GRE,GMAT,学术背景,材料要求,招生网址,专业网址
76,史蒂文斯理工学院,Stevens Institute of Technology,"Hoboken, NJ",数学,"MATHEMATICS, M.S.",工程与科学学院,Charles V. Schaefer,https://www.stevens.edu/schaefer-school,PHD,代数密码学、计算代数、不确定性下的决策、群论、科学与工程中的逆问题、数值分析、优化、偏微分方程、量子算法、可靠性理论、规避风险优化、统计学习、随机建模、统计学,,$60 ,春季,9月1日,3,74-85，低于86需注册语言课程,6.0-7.0，低于7.0需注册语言课程,要求,接受,数学、应用数学或计算机科学硕士学位，在这些领域拥有学士学位并表现出扎实的数学和分析方向的特别合格的申请人可以直接申请博士课程而不是硕士课程。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.stevens.edu/program/mathematics-phd,https://www.stevens.edu/program/mathematics-phd
76,史蒂文斯理工学院,Stevens Institute of Technology,"Hoboken, NJ",数学,"MATHEMATICS, M.S.",工程与科学学院,Charles V. Schaefer,https://www.stevens.edu/schaefer-school-engineering-science,MS,复杂代数、概率、组合分析、拓扑和随机过程,,$60 ,秋季,4月15日,3,74-85，低于86需注册语言课程,6.0-7.0，低于7.0需注册语言课程,要求,接受,拥有数学;计算机科学;物理;或工程本科学位的申请人。强烈建议参加基础数学课程。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.stevens.edu/program/mathematics-masters,https://www.stevens.edu/program/mathematics-masters
76,史蒂文斯理工学院,Stevens Institute of Technology,"Hoboken, NJ",数学,"MATHEMATICS, M.S.",工程与科学学院,Charles V. Schaefer,https://www.stevens.edu/schaefer-school-engineering-science,MS,复杂代数、概率、组合分析、拓扑和随机过程,,$60 ,春季,11月1日,3,74-85，低于86需注册语言课程,6.0-7.0，低于7.0需注册语言课程,要求,接受,拥有数学;计算机科学;物理;或工程本科学位的申请人。强烈建议参加基础数学课程。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.stevens.edu/program/mathematics-masters,https://www.stevens.edu/program/mathematics-masters
76,史蒂文斯理工学院,Stevens Institute of Technology,"Hoboken, NJ",应用数学,"MATHEMATICS, M.S.",工程与科学学院,Charles V. Schaefer,https://www.stevens.edu/schaefer-school-engineering-science,MS,微分方程；随机系统的优化；数据科学,,$60 ,秋季,4月15日,3,74-85，低于86需注册语言课程,6.0-7.0，低于7.0需注册语言课程,要求,接受,数学、应用数学、统计学、物理学或工程学的本科学位,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.stevens.edu/program/applied-mathematics-masters,https://www.stevens.edu/program/applied-mathematics-masters
76,史蒂文斯理工学院,Stevens Institute of Technology,"Hoboken, NJ",应用数学,"ACTUARIAL MATHEMATICS AND QUANTITATIVE RISK, M.S.",工程与科学学院,Charles V. Schaefer,https://www.stevens.edu/schaefer-school-engineering-science,MS,微分方程；随机系统的优化；数据科学,,$60 ,春季,11月1日,3,74-85，低于86需注册语言课程,6.0-7.0，低于7.0需注册语言课程,要求,接受,数学、应用数学、统计学、物理学或工程学的本科学位,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.stevens.edu/program/applied-mathematics-masters,https://www.stevens.edu/program/applied-mathematics-masters
76,特拉华大学,University of Delaware,"Newark, DE",数学,Mathematics,文理学院,College of Arts and Sciences,https://www.udel.edu/academics/colleges/arts-sciences/,PhD ,,,$75 ,秋季,1月15日；7月1日,3,100，小分不低于20,7.5，小分不低于6.5,可选，建议GRE科目考试,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program
76,特拉华大学,University of Delaware,"Newark, DE",数学,Mathematics,文理学院,College of Arts and Sciences,https://www.cas.udel.edu/,PhD ,,,$75 ,春季,11月15 日,3,100，小分不低于20,7.5，小分不低于6.5,可选，建议GRE科目考试,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program
76,特拉华大学,University of Delaware,"Newark, DE",数学,Mathematics,文理学院,College of Arts and Sciences,https://www.cas.udel.edu,MS ,,,$75 ,秋季,1月15日；7月1日,3,100，小分不低于20,7.5，小分不低于6.5,可选，建议GRE科目考试,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program
76,特拉华大学,University of Delaware,"Newark, DE",数学,Mathematics,文理学院,College of Arts and Sciences,https://www.cas.udel.edu,MS ,,,$75 ,春季,11月15 日,3,100，小分不低于20,7.5，小分不低于6.5,可选，建议GRE科目考试,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program
76,特拉华大学,University of Delaware,"Newark, DE",应用数学,Applied Mathematics,文理学院,College of Arts and Sciences,https://www.cas.udel.edu,PhD ,,,$75 ,秋季,1月15日；7月1日,3,100，小分不低于20,7.5，小分不低于6.5,可选，建议GRE科目考试,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program
76,特拉华大学,University of Delaware,"Newark, DE",应用数学,Applied Mathematics,文理学院,College of Arts & Sciences,https://www.cas.udel.edu/,PhD ,,,$75 ,春季,11月15 日,3,100，小分不低于20,7.5，小分不低于6.5,可选，建议GRE科目考试,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program
76,特拉华大学,University of Delaware,"Newark, DE",应用数学,Applied Mathematics,文理学院,College of Arts and Sciences,https://www.cas.udel.edu/,MS,,,$75 ,秋季,1月15日；7月1日,3,100，小分不低于20,7.5，小分不低于6.5,可选，建议GRE科目考试,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program
76,特拉华大学,University of Delaware,"Newark, DE",应用数学,Applied Mathematics,文理学院,College of Arts and Sciences,https://www.cas.udel.edu,MS,,,$75 ,春季,11月15 日,3,100，小分不低于20,7.5，小分不低于6.5,可选，建议GRE科目考试,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program
82,加州大学圣克鲁兹分校,"University of California, Santa Cruz","Santa Cruz, CA",应用数学,Applied mathematics,工程部,Baskin Engineering,https://soe.ucsc.edu,M.S,硕士课程旨在为学生在需要数学技能的应用领域的职业生涯做好准备。课程侧重于发展数学建模，分析和科学计算的技能，应用于广泛的科学和工程学科，包括流体力学，数学生物学，动力系统，随机过程，控制和优化。,,$155 ,秋季,1月9日,3,89,7,不要求,不要求,接受来自数学，工程学和物理学等各种背景的学生,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.gradadmissions.ucsc.edu/apm,https://grad.soe.ucsc.edu/applied-mathematics
82,加州大学圣克鲁兹分校,"University of California, Santa Cruz","Santa Cruz, CA",应用数学,Applied mathematics,工程部,Baskin School of Engineering,https://engineering.ucsc.edu/,Ph.D.,博士课程为学生提供应用数学的基础工具，使他们能够进行超越科学和工程学科界限的独立研究。课程侧重于发展数学建模，分析和科学计算的技能，应用于广泛的科学和工程学科，包括流体力学，数学生物学，动力系统，随机过程，控制和优化。,,$155 ,秋季,1月3日,3,89,7,不要求,不要求,接受来自数学，工程学和物理学等各种背景的学生,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.gradadmissions.ucsc.edu/apm,https://grad.soe.ucsc.edu/applied-mathematics
82,加州大学圣克鲁兹分校,"University of California, Santa Cruz","Santa Cruz, CA",科学计算与应用数学,Scientific Computing & Applied thetics,工程部,Jack Baskin School of Engineering,https://engineering.ucsc.edu/,M.S,现代高性能计算体系结构和应用数学建模的前沿计算方法,,$155 ,秋季,2月1日,3,89,7,不要求,不要求,接受来自数学，工程学和物理学等各种背景的学生。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.gradadmissions.ucsc.edu/scam,https://grad.soe.ucsc.edu/scicam/
82,加州大学圣克鲁兹分校,"University of California, Santa Cruz","Santa Cruz, CA",数学,thetics,物理与生物科学部,Division of Physical & Biological Sciences,https://science.ucsc.edu,M.A,代数与数论、分析与几何,,$155 ,秋季,1月4日,3,83,7,不要求,不要求,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.gradadmissions.ucsc.edu/math,https://www.math.ucsc.edu/graduate/index.html
82,加州大学圣克鲁兹分校,"University of California, Santa Cruz","Santa Cruz, CA",数学,thetics,物理与生物科学部,The Division of Graduate Studies,https://gradadmissions.ucsc.edu,Ph.D.,代数与数论、分析与几何,,$155 ,秋季,1月4日,3,83,7,不要求,不要求,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.gradadmissions.ucsc.edu/math,https://www.math.ucsc.edu/graduate/index.html
82,罗格斯大学纽华克分校,"Rutgers University, Newark","Newark, NJ",数学科学（PHD）纽瓦克,Mathematical Sciences (PHD) Newark,研究生院,School of Arts and Sciences–Newark,https://sasn.rutgers.edu,PHD,,,US$70 ,秋季,3月1日,要求,写作 22、口语 23、阅读 21、听力 17,7,不要求,不要求,,official transcripts；Personal Statement；Three letters of recommendation,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gNSQAY,https://sasn.rutgers.edu/phd-mathematical-sciences
82,伍斯特理工学院,Worcester Polytechnic Institute,"Worcester, MA",应用数学,Applied Mathematics,文理学院,Mathematical Sciences Department,https://www.wpi.edu/academics/departments/mathematical-sciences,MS,将获得广泛的数学背景，重点是数值方法和科学计算，数学建模，离散数学，材料科学和优化。您将通过您选择的主题的选修课程磨练并将您的知识应用于特定领域，例如计算机科学、机械工程、生物信息学和数据科学。,,$70 ,秋季,1月1日 ,要求,84,7，小分不低于6.5,不需要,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6236,https://www.wpi.edu/academics/study/applied-mathematics-ms
82,伍斯特理工学院,Worcester Polytechnic Institute,"Worcester, MA",应用数学,Applied Mathematics,文理学院,Mathematical Sciences Department,https://www.wpi.edu/academics/departments/mathematical-sciences,MS,将获得广泛的数学背景，重点是数值方法和科学计算，数学建模，离散数学，材料科学和优化。您将通过您选择的主题的选修课程磨练并将您的知识应用于特定领域，例如计算机科学、机械工程、生物信息学和数据科学。,,$70 ,春季,10月31日,要求,84,7，小分不低于6.5,不需要,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6236,https://www.wpi.edu/academics/study/applied-mathematics-ms
82,伍斯特理工学院,Worcester Polytechnic Institute,"Worcester, MA",工业数学,Industrial Mathematics,文理学院,Mathematical Sciences Department,https://www.wpi.edu/+math,MS,通过我们严格的实践计划，您将磨练您的分析、建模和计算技能，并将它们应用于感兴趣的行业，如生物学、计算机科学、物理学、经济学或工程学。,,$70 ,秋季,1月1日 ,要求,84,7，小分不低于6.5,不需要,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6486,https://www.wpi.edu/academics/study/industrial-mathematics-ms
